Fix time interval of version 4.x,,,,,,,,,,,,,,,,,,,,,
,v4.0..v4.0.9,v4.1..v4.1.52,v4.2..v4.2.8,v4.3..v4.3.6,v4.4..v4.4.216,v4.5..v4.5.7,v4.6..v4.6.7,v4.7..v4.7.9,v4.8..v4.8.17,v4.9..v4.9.216,v4.10..v4.10.17,v4.11..v4.11.12,v4.12..v4.12.14,v4.13..v4.13.16,v4.14..v4.14.173,v4.15..v4.15.18,v4.16..v4.16.18,v4.17..v4.17.19,v4.18..v4.18.20,v4.19..v4.19.109,v4.20..v4.20.17
5522,,,,,,,,,,3382,,,,,4960,,,,,4511,
5523,,,,,,,,,,5683,,,,,28866,,,,,0,
5524,,,,,,,,,,49873,,,,,1,,,,,744,
5525,,,,,,,,,,3316,,,,,16984,,,,,750,
5526,,,,,,,,,,14507,,,,,8414,,,,,454,
5527,,,,,,,,,,9,,,,,7505,,,,,11366,
5528,,,,,,,,,,1405,,,,,47130,,,,,9421,
5529,,,,,,,,,,36655,,,,,42625,,,,,67412,
5530,,,,,,,,,,49632,,,,,33816,,,,,2430,
5531,,,,,,,,,,57677,,,,,6417,,,,,28691,
5532,,,,,,,,,,12624,,,,,10089,,,,,108278,
5533,,,,,,,,,,5276,,,,,5138,,,,,1480,
5534,,,,,,,,,,15634,,,,,15747,,,,,3599,
5535,,,,,,,,,,220,,,,,0,,,,,0,
5536,,,,,,,,,,24327,,,,,14,,,,,3583,
5537,,,,,,,,,,42747,,,,,9,,,,,2771,
5538,,,,,,,,,,1980,,,,,383,,,,,0,
5539,,,,,,,,,,0,,,,,47369,,,,,1077,
5540,,,,,,,,,,0,,,,,3065,,,,,7009,
5541,,,,,,,,,,0,,,,,1214,,,,,3182,
5542,,,,,,,,,,16988,,,,,271,,,,,35116,
5543,,,,,,,,,,14960,,,,,87739,,,,,0,
5544,,,,,,,,,,9226,,,,,128983,,,,,0,
5545,,,,,,,,,,0,,,,,42698,,,,,35768,
5546,,,,,,,,,,45,,,,,4652,,,,,1,
5547,,,,,,,,,,0,,,,,1107,,,,,6765,
5548,,,,,,,,,,8,,,,,3989,,,,,1182,
5549,,,,,,,,,,33,,,,,6849,,,,,907,
5550,,,,,,,,,,0,,,,,8969,,,,,1033,
5551,,,,,,,,,,48666,,,,,15392,,,,,476,
5552,,,,,,,,,,64388,,,,,49346,,,,,229,
5553,,,,,,,,,,94551,,,,,7601,,,,,8930,
5554,,,,,,,,,,6582,,,,,6410,,,,,396,
5555,,,,,,,,,,35636,,,,,27,,,,,2999,
5556,,,,,,,,,,10283,,,,,192,,,,,366,
5557,,,,,,,,,,1034,,,,,3042,,,,,885,
5558,,,,,,,,,,40852,,,,,10595,,,,,649,
5559,,,,,,,,,,5512,,,,,8445,,,,,326,
5560,,,,,,,,,,10145,,,,,253,,,,,1066,
5561,,,,,,,,,,23316,,,,,47566,,,,,3253,
5562,,,,,,,,,,43533,,,,,5315,,,,,73,
5563,,,,,,,,,,5721,,,,,2045,,,,,807,
5564,,,,,,,,,,27289,,,,,3502,,,,,2451,
5565,,,,,,,,,,46534,,,,,4158,,,,,14347,
5566,,,,,,,,,,0,,,,,63489,,,,,1160,
5567,,,,,,,,,,9583,,,,,0,,,,,26738,
5568,,,,,,,,,,5266,,,,,0,,,,,9190,
5569,,,,,,,,,,4097,,,,,19182,,,,,2,
5570,,,,,,,,,,0,,,,,3321,,,,,1,
5571,,,,,,,,,,24272,,,,,6877,,,,,1,
5572,,,,,,,,,,7072,,,,,5701,,,,,1,
5573,,,,,,,,,,39623,,,,,60825,,,,,1,
5574,,,,,,,,,,14495,,,,,1019,,,,,3638,
5575,,,,,,,,,,6301,,,,,8764,,,,,5785,
5576,,,,,,,,,,20082,,,,,20508,,,,,1,
5577,,,,,,,,,,38904,,,,,1,,,,,1,
5578,,,,,,,,,,35164,,,,,1,,,,,17,
5579,,,,,,,,,,301,,,,,148535,,,,,1,
5580,,,,,,,,,,3,,,,,73326,,,,,1999,
5581,,,,,,,,,,4,,,,,8574,,,,,8440,
5582,,,,,,,,,,3,,,,,15236,,,,,14342,
5583,,,,,,,,,,130806,,,,,1465,,,,,2096,
5584,,,,,,,,,,50481,,,,,11734,,,,,38729,
5585,,,,,,,,,,26199,,,,,344,,,,,0,
5586,,,,,,,,,,0,,,,,3354,,,,,7175,
5587,,,,,,,,,,20588,,,,,34861,,,,,1629,
5588,,,,,,,,,,11430,,,,,8819,,,,,8646,
5589,,,,,,,,,,466,,,,,385,,,,,976,
5590,,,,,,,,,,1952,,,,,1,,,,,18752,
5591,,,,,,,,,,1,,,,,1,,,,,11076,
5592,,,,,,,,,,3128,,,,,2,,,,,6721,
5593,,,,,,,,,,3115,,,,,4306,,,,,36752,
5594,,,,,,,,,,1101,,,,,2111,,,,,2045,
5595,,,,,,,,,,72043,,,,,16715,,,,,1210,
5596,,,,,,,,,,8804,,,,,11380,,,,,3609,
5597,,,,,,,,,,5308,,,,,9708,,,,,10797,
5598,,,,,,,,,,7229,,,,,52325,,,,,6600,
5599,,,,,,,,,,60365,,,,,6028,,,,,149919,
5600,,,,,,,,,,5122,,,,,72727,,,,,3054,
5601,,,,,,,,,,770,,,,,576,,,,,3,
5602,,,,,,,,,,4925,,,,,1207,,,,,0,
5603,,,,,,,,,,9380,,,,,1092,,,,,2152,
5604,,,,,,,,,,74099,,,,,5139,,,,,11980,
5605,,,,,,,,,,4704,,,,,42454,,,,,28866,
5606,,,,,,,,,,5440,,,,,26432,,,,,56633,
5607,,,,,,,,,,4313,,,,,6168,,,,,1896,
5608,,,,,,,,,,9760,,,,,2831,,,,,1,
5609,,,,,,,,,,14140,,,,,1,,,,,6169,
5610,,,,,,,,,,38096,,,,,89433,,,,,1173,
5611,,,,,,,,,,9753,,,,,1129,,,,,5550,
5612,,,,,,,,,,18094,,,,,47910,,,,,54989,
5613,,,,,,,,,,68470,,,,,6484,,,,,81584,
5614,,,,,,,,,,92061,,,,,30338,,,,,84205,
5615,,,,,,,,,,35212,,,,,13453,,,,,9842,
5616,,,,,,,,,,53621,,,,,8981,,,,,25215,
5617,,,,,,,,,,8323,,,,,4521,,,,,7753,
5618,,,,,,,,,,2094,,,,,77,,,,,577,
5619,,,,,,,,,,1,,,,,52287,,,,,19929,
5620,,,,,,,,,,1,,,,,8966,,,,,32935,
5621,,,,,,,,,,2,,,,,2693,,,,,22232,
5622,,,,,,,,,,2489,,,,,6091,,,,,497,
5623,,,,,,,,,,25335,,,,,1402,,,,,2620,
5624,,,,,,,,,,51730,,,,,828,,,,,78371,
5625,,,,,,,,,,1,,,,,1494,,,,,15850,
5626,,,,,,,,,,15380,,,,,4337,,,,,141383,
5627,,,,,,,,,,4347,,,,,4887,,,,,1107,
5628,,,,,,,,,,17969,,,,,730,,,,,10669,
5629,,,,,,,,,,29478,,,,,1027,,,,,7391,
5630,,,,,,,,,,17975,,,,,14390,,,,,113,
5631,,,,,,,,,,2704,,,,,3588,,,,,3461,
5632,,,,,,,,,,68283,,,,,34418,,,,,1462,
5633,,,,,,,,,,4028,,,,,9912,,,,,12290,
5634,,,,,,,,,,2208,,,,,0,,,,,1,
5635,,,,,,,,,,177421,,,,,0,,,,,1,
5636,,,,,,,,,,38941,,,,,0,,,,,29757,
5637,,,,,,,,,,10346,,,,,0,,,,,23779,
5638,,,,,,,,,,108,,,,,10035,,,,,4350,
5639,,,,,,,,,,43585,,,,,4760,,,,,113179,
5640,,,,,,,,,,5131,,,,,1502,,,,,31244,
5641,,,,,,,,,,46985,,,,,2,,,,,10005,
5642,,,,,,,,,,26601,,,,,2,,,,,2437,
5643,,,,,,,,,,451,,,,,33619,,,,,9812,
5644,,,,,,,,,,1978,,,,,34142,,,,,11049,
5645,,,,,,,,,,13787,,,,,0,,,,,9318,
5646,,,,,,,,,,3853,,,,,12724,,,,,122,
5647,,,,,,,,,,3144,,,,,802,,,,,0,
5648,,,,,,,,,,10950,,,,,5279,,,,,16736,
5649,,,,,,,,,,1,,,,,11251,,,,,46807,
5650,,,,,,,,,,31141,,,,,3447,,,,,0,
5651,,,,,,,,,,7530,,,,,1504,,,,,2969,
5652,,,,,,,,,,28827,,,,,46339,,,,,2840,
5653,,,,,,,,,,454,,,,,5986,,,,,4224,
5654,,,,,,,,,,1095,,,,,6971,,,,,13512,
5655,,,,,,,,,,58791,,,,,5220,,,,,0,
5656,,,,,,,,,,9005,,,,,2479,,,,,17990,
5657,,,,,,,,,,3426,,,,,13372,,,,,44818,
5658,,,,,,,,,,102450,,,,,17772,,,,,3536,
5659,,,,,,,,,,71145,,,,,38079,,,,,3519,
5660,,,,,,,,,,164643,,,,,14452,,,,,10,
5661,,,,,,,,,,3529,,,,,7227,,,,,4516,
5662,,,,,,,,,,5466,,,,,1,,,,,18546,
5663,,,,,,,,,,6929,,,,,3823,,,,,13843,
5664,,,,,,,,,,67682,,,,,15344,,,,,43982,
5665,,,,,,,,,,3265,,,,,3661,,,,,15630,
5666,,,,,,,,,,22473,,,,,40867,,,,,51736,
5667,,,,,,,,,,50176,,,,,1011,,,,,2098,
5668,,,,,,,,,,8138,,,,,126222,,,,,7011,
5669,,,,,,,,,,17735,,,,,45079,,,,,5359,
5670,,,,,,,,,,15063,,,,,7056,,,,,1915,
5671,,,,,,,,,,54161,,,,,873,,,,,1540,
5672,,,,,,,,,,1,,,,,2782,,,,,23,
5673,,,,,,,,,,1,,,,,14053,,,,,3222,
5674,,,,,,,,,,0,,,,,3552,,,,,1641,
5675,,,,,,,,,,0,,,,,1913,,,,,4754,
5676,,,,,,,,,,1,,,,,1,,,,,2737,
5677,,,,,,,,,,13315,,,,,1,,,,,393,
5678,,,,,,,,,,6104,,,,,69281,,,,,2568,
5679,,,,,,,,,,2075,,,,,1325,,,,,4,
5680,,,,,,,,,,12954,,,,,11118,,,,,1034,
5681,,,,,,,,,,5991,,,,,2525,,,,,8377,
5682,,,,,,,,,,57319,,,,,5659,,,,,1,
5683,,,,,,,,,,14349,,,,,0,,,,,17401,
5684,,,,,,,,,,15311,,,,,53661,,,,,2540,
5685,,,,,,,,,,46184,,,,,13916,,,,,7688,
5686,,,,,,,,,,108090,,,,,38343,,,,,27839,
5687,,,,,,,,,,75945,,,,,11571,,,,,4760,
5688,,,,,,,,,,11490,,,,,5775,,,,,110,
5689,,,,,,,,,,60392,,,,,10536,,,,,567,
5690,,,,,,,,,,2255,,,,,1023,,,,,14652,
5691,,,,,,,,,,1381,,,,,3340,,,,,4257,
5692,,,,,,,,,,0,,,,,5945,,,,,18219,
5693,,,,,,,,,,149,,,,,1970,,,,,831,
5694,,,,,,,,,,29969,,,,,7053,,,,,1234,
5695,,,,,,,,,,15966,,,,,1496,,,,,6730,
5696,,,,,,,,,,42674,,,,,7112,,,,,12921,
5697,,,,,,,,,,1,,,,,12769,,,,,19696,
5698,,,,,,,,,,0,,,,,6302,,,,,7204,
5699,,,,,,,,,,8779,,,,,907,,,,,657,
5700,,,,,,,,,,32,,,,,14631,,,,,156,
5701,,,,,,,,,,138,,,,,77500,,,,,5099,
5702,,,,,,,,,,158,,,,,848,,,,,1,
5703,,,,,,,,,,294,,,,,53953,,,,,1858,
5704,,,,,,,,,,3995,,,,,1,,,,,3491,
5705,,,,,,,,,,58000,,,,,1,,,,,1980,
5706,,,,,,,,,,13996,,,,,90554,,,,,321,
5707,,,,,,,,,,121,,,,,15680,,,,,5139,
5708,,,,,,,,,,13552,,,,,1055,,,,,4484,
5709,,,,,,,,,,12265,,,,,30367,,,,,541,
5710,,,,,,,,,,27081,,,,,33248,,,,,2698,
5711,,,,,,,,,,27038,,,,,1083,,,,,4533,
5712,,,,,,,,,,23629,,,,,3016,,,,,2612,
5713,,,,,,,,,,34847,,,,,4973,,,,,1495,
5714,,,,,,,,,,148351,,,,,1245,,,,,11532,
5715,,,,,,,,,,11756,,,,,3664,,,,,29785,
5716,,,,,,,,,,65229,,,,,811,,,,,4397,
5717,,,,,,,,,,3347,,,,,3382,,,,,14697,
5718,,,,,,,,,,59275,,,,,4946,,,,,1,
5719,,,,,,,,,,4109,,,,,367,,,,,9536,
5720,,,,,,,,,,1,,,,,370,,,,,6358,
5721,,,,,,,,,,1,,,,,49873,,,,,56906,
5722,,,,,,,,,,1,,,,,3316,,,,,3562,
5723,,,,,,,,,,891,,,,,4656,,,,,4984,
5724,,,,,,,,,,5115,,,,,9851,,,,,159,
5725,,,,,,,,,,1235,,,,,9,,,,,225,
5726,,,,,,,,,,6912,,,,,1405,,,,,46,
5727,,,,,,,,,,15931,,,,,15006,,,,,69,
5728,,,,,,,,,,1,,,,,21649,,,,,3155,
5729,,,,,,,,,,9968,,,,,49632,,,,,5879,
5730,,,,,,,,,,29952,,,,,57677,,,,,1133,
5731,,,,,,,,,,12182,,,,,12624,,,,,2517,
5732,,,,,,,,,,24702,,,,,5276,,,,,0,
5733,,,,,,,,,,8902,,,,,3916,,,,,10035,
5734,,,,,,,,,,51032,,,,,11718,,,,,1,
5735,,,,,,,,,,17278,,,,,220,,,,,57935,
5736,,,,,,,,,,6749,,,,,24327,,,,,26061,
5737,,,,,,,,,,4965,,,,,42747,,,,,1,
5738,,,,,,,,,,39212,,,,,1980,,,,,632,
5739,,,,,,,,,,14214,,,,,0,,,,,19757,
5740,,,,,,,,,,6945,,,,,0,,,,,44558,
5741,,,,,,,,,,2151,,,,,0,,,,,78280,
5742,,,,,,,,,,2029,,,,,8629,,,,,4306,
5743,,,,,,,,,,10209,,,,,8359,,,,,12072,
5744,,,,,,,,,,1833,,,,,14960,,,,,8617,
5745,,,,,,,,,,1810,,,,,5954,,,,,324,
5746,,,,,,,,,,6,,,,,0,,,,,3,
5747,,,,,,,,,,223,,,,,39992,,,,,10,
5748,,,,,,,,,,337,,,,,12032,,,,,9,
5749,,,,,,,,,,145,,,,,12729,,,,,4616,
5750,,,,,,,,,,0,,,,,51659,,,,,31,
5751,,,,,,,,,,331,,,,,94551,,,,,1379,
5752,,,,,,,,,,471,,,,,6582,,,,,735,
5753,,,,,,,,,,746,,,,,1967,,,,,23,
5754,,,,,,,,,,16429,,,,,3246,,,,,82,
5755,,,,,,,,,,61807,,,,,30423,,,,,3429,
5756,,,,,,,,,,85675,,,,,3490,,,,,14952,
5757,,,,,,,,,,4528,,,,,6793,,,,,2,
5758,,,,,,,,,,1,,,,,1034,,,,,35828,
5759,,,,,,,,,,1,,,,,29031,,,,,744,
5760,,,,,,,,,,1,,,,,6204,,,,,0,
5761,,,,,,,,,,12832,,,,,0,,,,,0,
5762,,,,,,,,,,53123,,,,,5617,,,,,0,
5763,,,,,,,,,,12376,,,,,5512,,,,,0,
5764,,,,,,,,,,12783,,,,,4457,,,,,5169,
5765,,,,,,,,,,7203,,,,,5688,,,,,1980,
5766,,,,,,,,,,36870,,,,,1490,,,,,1,
5767,,,,,,,,,,23890,,,,,21826,,,,,4892,
5768,,,,,,,,,,4015,,,,,43533,,,,,5139,
5769,,,,,,,,,,19978,,,,,5721,,,,,1714,
5770,,,,,,,,,,29613,,,,,27289,,,,,8076,
5771,,,,,,,,,,0,,,,,14394,,,,,174,
5772,,,,,,,,,,34902,,,,,4,,,,,3826,
5773,,,,,,,,,,3055,,,,,32136,,,,,1413,
5774,,,,,,,,,,2814,,,,,0,,,,,58273,
5775,,,,,,,,,,0,,,,,9583,,,,,225,
5776,,,,,,,,,,1,,,,,5266,,,,,3737,
5777,,,,,,,,,,1,,,,,4097,,,,,3847,
5778,,,,,,,,,,3566,,,,,0,,,,,3169,
5779,,,,,,,,,,2492,,,,,23103,,,,,1,
5780,,,,,,,,,,2516,,,,,1169,,,,,2925,
5781,,,,,,,,,,8827,,,,,7072,,,,,6955,
5782,,,,,,,,,,1,,,,,39623,,,,,14879,
5783,,,,,,,,,,1,,,,,14495,,,,,3665,
5784,,,,,,,,,,1,,,,,6301,,,,,39398,
5785,,,,,,,,,,1,,,,,20082,,,,,834,
5786,,,,,,,,,,0,,,,,38904,,,,,525,
5787,,,,,,,,,,5454,,,,,22120,,,,,5847,
5788,,,,,,,,,,0,,,,,13044,,,,,4724,
5789,,,,,,,,,,54229,,,,,301,,,,,702,
5790,,,,,,,,,,1,,,,,3,,,,,2465,
5791,,,,,,,,,,1554,,,,,4,,,,,1093,
5792,,,,,,,,,,4280,,,,,3,,,,,6427,
5793,,,,,,,,,,15,,,,,57986,,,,,1061,
5794,,,,,,,,,,11253,,,,,59985,,,,,1348,
5795,,,,,,,,,,1,,,,,12835,,,,,0,
5796,,,,,,,,,,3239,,,,,11043,,,,,5148,
5797,,,,,,,,,,10889,,,,,26097,,,,,3053,
5798,,,,,,,,,,0,,,,,13341,,,,,7266,
5799,,,,,,,,,,0,,,,,26199,,,,,803,
5800,,,,,,,,,,42336,,,,,0,,,,,15619,
5801,,,,,,,,,,19076,,,,,20588,,,,,37056,
5802,,,,,,,,,,3374,,,,,8360,,,,,1,
5803,,,,,,,,,,13651,,,,,3070,,,,,1,
5804,,,,,,,,,,0,,,,,466,,,,,1,
5805,,,,,,,,,,1795,,,,,1952,,,,,0,
5806,,,,,,,,,,506,,,,,1,,,,,4849,
5807,,,,,,,,,,3576,,,,,3128,,,,,3441,
5808,,,,,,,,,,234193,,,,,863,,,,,1426,
5809,,,,,,,,,,2371,,,,,2252,,,,,495,
5810,,,,,,,,,,4979,,,,,1101,,,,,168,
5811,,,,,,,,,,2811,,,,,24005,,,,,3967,
5812,,,,,,,,,,0,,,,,2337,,,,,2755,
5813,,,,,,,,,,399,,,,,27903,,,,,5201,
5814,,,,,,,,,,5389,,,,,17798,,,,,1,
5815,,,,,,,,,,68248,,,,,8804,,,,,21434,
5816,,,,,,,,,,32975,,,,,5308,,,,,200637,
5817,,,,,,,,,,67653,,,,,7229,,,,,21148,
5818,,,,,,,,,,5017,,,,,60365,,,,,1904,
5819,,,,,,,,,,1933,,,,,1825,,,,,2466,
5820,,,,,,,,,,13314,,,,,1413,,,,,1084,
5821,,,,,,,,,,43527,,,,,0,,,,,92,
5822,,,,,,,,,,13975,,,,,1884,,,,,109,
5823,,,,,,,,,,14380,,,,,770,,,,,1317,
5824,,,,,,,,,,18217,,,,,4925,,,,,2147,
5825,,,,,,,,,,35914,,,,,9380,,,,,17037,
5826,,,,,,,,,,6965,,,,,61088,,,,,54582,
5827,,,,,,,,,,1,,,,,7031,,,,,666,
5828,,,,,,,,,,1731,,,,,5980,,,,,4884,
5829,,,,,,,,,,21179,,,,,4704,,,,,1,
5830,,,,,,,,,,5038,,,,,5440,,,,,512,
5831,,,,,,,,,,1028,,,,,4313,,,,,5679,
5832,,,,,,,,,,910,,,,,1526,,,,,417,
5833,,,,,,,,,,3972,,,,,8234,,,,,1134,
5834,,,,,,,,,,62277,,,,,14140,,,,,0,
5835,,,,,,,,,,161223,,,,,38096,,,,,2606,
5836,,,,,,,,,,10910,,,,,9753,,,,,2436,
5837,,,,,,,,,,25186,,,,,18094,,,,,345,
5838,,,,,,,,,,47394,,,,,68470,,,,,2284,
5839,,,,,,,,,,0,,,,,3062,,,,,230,
5840,,,,,,,,,,0,,,,,40004,,,,,140,
5841,,,,,,,,,,0,,,,,20921,,,,,17575,
5842,,,,,,,,,,5006,,,,,20276,,,,,3455,
5843,,,,,,,,,,14532,,,,,7798,,,,,1785,
5844,,,,,,,,,,11318,,,,,25454,,,,,35421,
5845,,,,,,,,,,0,,,,,9193,,,,,7671,
5846,,,,,,,,,,1617,,,,,0,,,,,0,
5847,,,,,,,,,,1948,,,,,565,,,,,1,
5848,,,,,,,,,,936,,,,,53621,,,,,1,
5849,,,,,,,,,,12237,,,,,7105,,,,,209,
5850,,,,,,,,,,40838,,,,,1218,,,,,3863,
5851,,,,,,,,,,4885,,,,,2093,,,,,0,
5852,,,,,,,,,,251,,,,,1,,,,,11922,
5853,,,,,,,,,,760,,,,,1,,,,,12198,
5854,,,,,,,,,,1,,,,,1,,,,,7060,
5855,,,,,,,,,,1030,,,,,2,,,,,0,
5856,,,,,,,,,,4048,,,,,1,,,,,0,
5857,,,,,,,,,,971,,,,,2488,,,,,43466,
5858,,,,,,,,,,448,,,,,25335,,,,,0,
5859,,,,,,,,,,8905,,,,,28023,,,,,0,
5860,,,,,,,,,,0,,,,,835,,,,,0,
5861,,,,,,,,,,1207,,,,,19304,,,,,0,
5862,,,,,,,,,,8041,,,,,3568,,,,,0,
5863,,,,,,,,,,63042,,,,,1,,,,,0,
5864,,,,,,,,,,21997,,,,,2091,,,,,0,
5865,,,,,,,,,,5672,,,,,13289,,,,,0,
5866,,,,,,,,,,9,,,,,4347,,,,,0,
5867,,,,,,,,,,9,,,,,17969,,,,,0,
5868,,,,,,,,,,22941,,,,,29478,,,,,0,
5869,,,,,,,,,,37606,,,,,1238,,,,,2528,
5870,,,,,,,,,,16298,,,,,7,,,,,1332,
5871,,,,,,,,,,7966,,,,,6711,,,,,6804,
5872,,,,,,,,,,9,,,,,10019,,,,,11365,
5873,,,,,,,,,,9,,,,,2704,,,,,1107,
5874,,,,,,,,,,9,,,,,14667,,,,,3196,
5875,,,,,,,,,,9,,,,,53616,,,,,15836,
5876,,,,,,,,,,9,,,,,4028,,,,,52660,
5877,,,,,,,,,,1050,,,,,930,,,,,12566,
5878,,,,,,,,,,493,,,,,1278,,,,,1692,
5879,,,,,,,,,,0,,,,,2956,,,,,8537,
5880,,,,,,,,,,20437,,,,,51415,,,,,82978,
5881,,,,,,,,,,43970,,,,,109612,,,,,26347,
5882,,,,,,,,,,34680,,,,,13438,,,,,33580,
5883,,,,,,,,,,68095,,,,,38941,,,,,8095,
5884,,,,,,,,,,59501,,,,,10346,,,,,27031,
5885,,,,,,,,,,10027,,,,,108,,,,,9290,
5886,,,,,,,,,,20146,,,,,22582,,,,,959,
5887,,,,,,,,,,28243,,,,,15899,,,,,2818,
5888,,,,,,,,,,32731,,,,,1914,,,,,41900,
5889,,,,,,,,,,256,,,,,3190,,,,,12976,
5890,,,,,,,,,,2766,,,,,3571,,,,,23,
5891,,,,,,,,,,208,,,,,1560,,,,,66601,
5892,,,,,,,,,,58613,,,,,7520,,,,,7952,
5893,,,,,,,,,,44915,,,,,39465,,,,,1,
5894,,,,,,,,,,9,,,,,742,,,,,579,
5895,,,,,,,,,,10,,,,,25859,,,,,29880,
5896,,,,,,,,,,9,,,,,451,,,,,172356,
5897,,,,,,,,,,20350,,,,,1714,,,,,3584,
5898,,,,,,,,,,47845,,,,,264,,,,,2705,
5899,,,,,,,,,,19092,,,,,9800,,,,,3311,
5900,,,,,,,,,,3002,,,,,3987,,,,,1,
5901,,,,,,,,,,5154,,,,,3853,,,,,0,
5902,,,,,,,,,,57107,,,,,3144,,,,,0,
5903,,,,,,,,,,70,,,,,10950,,,,,1231,
5904,,,,,,,,,,3694,,,,,1,,,,,17,
5905,,,,,,,,,,9584,,,,,31141,,,,,147,
5906,,,,,,,,,,3972,,,,,7530,,,,,38,
5907,,,,,,,,,,118101,,,,,7732,,,,,19,
5908,,,,,,,,,,80580,,,,,21095,,,,,109,
5909,,,,,,,,,,33935,,,,,454,,,,,24323,
5910,,,,,,,,,,11687,,,,,1095,,,,,0,
5911,,,,,,,,,,12635,,,,,5984,,,,,15167,
5912,,,,,,,,,,4517,,,,,52807,,,,,978,
5913,,,,,,,,,,1699,,,,,9005,,,,,3102,
5914,,,,,,,,,,18027,,,,,3426,,,,,594,
5915,,,,,,,,,,390,,,,,286,,,,,729,
5916,,,,,,,,,,293,,,,,83631,,,,,16934,
5917,,,,,,,,,,10108,,,,,1,,,,,13315,
5918,,,,,,,,,,19439,,,,,18532,,,,,50189,
5919,,,,,,,,,,28522,,,,,71145,,,,,2,
5920,,,,,,,,,,561,,,,,111046,,,,,13878,
5921,,,,,,,,,,956,,,,,53597,,,,,3983,
5922,,,,,,,,,,1887,,,,,3529,,,,,8614,
5923,,,,,,,,,,436,,,,,5466,,,,,36893,
5924,,,,,,,,,,0,,,,,2246,,,,,12039,
5925,,,,,,,,,,9295,,,,,4683,,,,,0,
5926,,,,,,,,,,13863,,,,,13815,,,,,86,
5927,,,,,,,,,,10,,,,,51015,,,,,39,
5928,,,,,,,,,,17,,,,,2852,,,,,42571,
5929,,,,,,,,,,65631,,,,,1830,,,,,1,
5930,,,,,,,,,,8699,,,,,1435,,,,,12041,
5931,,,,,,,,,,2137,,,,,9805,,,,,287,
5932,,,,,,,,,,1,,,,,1,,,,,46545,
5933,,,,,,,,,,6921,,,,,12667,,,,,987,
5934,,,,,,,,,,335,,,,,50176,,,,,4219,
5935,,,,,,,,,,36632,,,,,8138,,,,,17796,
5936,,,,,,,,,,14754,,,,,17735,,,,,3319,
5937,,,,,,,,,,2509,,,,,4040,,,,,35471,
5938,,,,,,,,,,1,,,,,11023,,,,,15063,
5939,,,,,,,,,,2,,,,,54161,,,,,12850,
5940,,,,,,,,,,8686,,,,,1,,,,,4428,
5941,,,,,,,,,,1553,,,,,1,,,,,3881,
5942,,,,,,,,,,1,,,,,0,,,,,21444,
5943,,,,,,,,,,511,,,,,0,,,,,477,
5944,,,,,,,,,,0,,,,,1,,,,,49590,
5945,,,,,,,,,,10750,,,,,13315,,,,,11492,
5946,,,,,,,,,,0,,,,,6104,,,,,2006,
5947,,,,,,,,,,3652,,,,,2075,,,,,8807,
5948,,,,,,,,,,38274,,,,,1671,,,,,9354,
5949,,,,,,,,,,19621,,,,,11283,,,,,57988,
5950,,,,,,,,,,6222,,,,,5991,,,,,0,
5951,,,,,,,,,,16209,,,,,34742,,,,,0,
5952,,,,,,,,,,565,,,,,22577,,,,,1699,
5953,,,,,,,,,,16587,,,,,2433,,,,,1487,
5954,,,,,,,,,,157485,,,,,11916,,,,,0,
5955,,,,,,,,,,53649,,,,,15311,,,,,967,
5956,,,,,,,,,,6630,,,,,39974,,,,,9069,
5957,,,,,,,,,,13010,,,,,6210,,,,,159,
5958,,,,,,,,,,1,,,,,22810,,,,,13041,
5959,,,,,,,,,,1,,,,,85280,,,,,57760,
5960,,,,,,,,,,1901,,,,,75945,,,,,0,
5961,,,,,,,,,,3090,,,,,6109,,,,,1,
5962,,,,,,,,,,74707,,,,,229,,,,,35326,
5963,,,,,,,,,,0,,,,,5152,,,,,5216,
5964,,,,,,,,,,3199,,,,,60392,,,,,1,
5965,,,,,,,,,,60919,,,,,2255,,,,,36934,
5966,,,,,,,,,,24728,,,,,1381,,,,,31297,
5967,,,,,,,,,,2921,,,,,0,,,,,145190,
5968,,,,,,,,,,5009,,,,,149,,,,,7,
5969,,,,,,,,,,23021,,,,,29969,,,,,7,
5970,,,,,,,,,,1370,,,,,11322,,,,,8776,
5971,,,,,,,,,,55855,,,,,4644,,,,,1825,
5972,,,,,,,,,,1582,,,,,36464,,,,,1732,
5973,,,,,,,,,,1258,,,,,6210,,,,,1577,
5974,,,,,,,,,,8072,,,,,1,,,,,10913,
5975,,,,,,,,,,69206,,,,,0,,,,,2333,
5976,,,,,,,,,,5079,,,,,5410,,,,,854,
5977,,,,,,,,,,8188,,,,,1,,,,,1403,
5978,,,,,,,,,,2835,,,,,3306,,,,,2993,
5979,,,,,,,,,,73362,,,,,62,,,,,26863,
5980,,,,,,,,,,18663,,,,,32,,,,,29315,
5981,,,,,,,,,,149822,,,,,138,,,,,19737,
5982,,,,,,,,,,0,,,,,49,,,,,3699,
5983,,,,,,,,,,0,,,,,109,,,,,1,
5984,,,,,,,,,,1937,,,,,294,,,,,0,
5985,,,,,,,,,,15112,,,,,3995,,,,,1,
5986,,,,,,,,,,8271,,,,,30613,,,,,1,
5987,,,,,,,,,,10102,,,,,27387,,,,,2,
5988,,,,,,,,,,45170,,,,,10576,,,,,1,
5989,,,,,,,,,,9986,,,,,2632,,,,,1,
5990,,,,,,,,,,4440,,,,,0,,,,,2,
5991,,,,,,,,,,2509,,,,,0,,,,,1,
